site_id,site_id1,translocation_id,visit_date,survey_type,period,year_translocate,year_capture,interval,pit_tag_ref,swab_id,bd_load
70505,70505,70505_1,2009-08-14,cmr,after,2008,2009,1,985121012029339,RKS7863,18288
70505,70505,70505_1,2009-08-14,cmr,after,2008,2009,1,985121012029973,RKS7866,768
70505,70505,70505_1,2009-08-14,cmr,after,2008,2009,1,985121012031275,RKS7864,864
70505,70505,70505_1,2009-08-14,cmr,after,2008,2009,1,985121012055247,RKS7865,1967.9999999999998
70505,70505,70505_1,2009-09-17,cmr,after,2008,2009,1,985121012029339,RKS9591,624
70505,70505,70505_1,2009-09-17,cmr,after,2008,2009,1,985121012031275,RKS9592,3360
70505,70505,70505_1,2009-09-17,cmr,after,2008,2009,1,985121012055247,RKS9593,1008
70505,70505,70505_1,2010-08-06,cmr,after,2008,2010,2,985121012031275,RKS10586,48
70505,70505,70505_1,2010-08-06,cmr,after,2008,2010,2,985121012055247,RKS10587,96
70505,70505,70505_1,2011-07-28,cmr,after,2008,2011,3,985121012031275,RKS12308,36864
70505,70505,70505_1,2011-07-28,cmr,after,2008,2011,3,985121012055247,RKS12309,48
70505,70505,70505_1,2012-08-14,cmr,after,2008,2012,4,985121012029973,RKS14822,4704
70505,70505,70505_1,2013-06-17,cmr,after,2008,2013,5,985121012029339,RKS15839,624
70505,70505,70505_1,2013-06-17,cmr,after,2008,2013,5,985121012031275,RKS15840,1392
70505,70505,70505_1,2013-06-17,cmr,after,2008,2013,5,985153000075219,RKS15843,624
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,121012035780,RKS16352,2256
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001027915,RKS16358,26400
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001029790,RKS16363,240
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001029978,RKS16350,6192
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001030064,RKS16361,11088
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001030547,RKS16364,480
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001031300,RKS16357,96
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001031708,RKS16362,11712
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001057400,RKS16354,5712
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001057931,RKS16347,1392
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001057979,RKS16353,5712
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001058038,RKS16348,2640
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001058090,RKS16355,768
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001058319,RKS16346,29136
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001058985,RKS16360,69984
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001059649,RKS16345,1488
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001059787,RKS16356,1488
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001060646,RKS16351,2112
70505,70505,70505_2,2013-07-16,translocation,before,2013,2013,0,900118001065405,RKS16349,576
70505,70505,70505_1,2013-07-26,cmr,after,2008,2013,5,985121012029339,USGS1037,384
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001027915,USGS1044,288
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001029790,USGS1030,14160
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001029978,USGS1035,0
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001057400,USGS1045,480
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001057931,USGS1032,96
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001057979,USGS1033,144
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001058038,USGS1047,0
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001058985,USGS1031,528
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001059787,USGS1038,0
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001060646,USGS1043,0
70505,70505,70505_2,2013-07-26,cmr,after,2013,2013,0,900118001065405,USGS1041,192
70505,70505,70505_2,2013-08-02,cmr,after,2013,2013,0,900118001027915,USGS1083,0
70505,70505,70505_2,2013-08-02,cmr,after,2013,2013,0,900118001031300,USGS1071,96
70505,70505,70505_2,2013-08-02,cmr,after,2013,2013,0,900118001057931,USGS1057,22992
70505,70505,70505_2,2013-08-06,cmr,after,2013,2013,0,900118001058038,USGS1168,0
70505,70505,70505_1,2013-08-11,cmr,after,2008,2013,5,985121012031275,USGS1090,0
70505,70505,70505_1,2013-08-11,cmr,after,2008,2013,5,985121012035780,USGS1134,336.00000000000006
70505,70505,70505_2,2013-08-11,cmr,after,2013,2013,0,900118001031300,USGS1091,528
70505,70505,70505_2,2013-08-11,cmr,after,2013,2013,0,900118001059787,USGS1089,0
70505,70505,70505_2,2013-08-16,cmr,after,2013,2013,0,900118001029978,USGS1622,0
70505,70505,70505_1,2013-08-23,cmr,after,2008,2013,5,985121012031275,USGS1636,672.0000000000001
70505,70505,70505_1,2013-09-07,cmr,after,2008,2013,5,985121012031275,USGS1744,288
70505,70505,70505_2,2014-07-13,cmr,after,2013,2014,1,900118001029790,RKS17700,62975.99999999999
70505,70505,70505_2,2014-08-09,cmr,after,2013,2014,1,900118001029790,RKS18013,235824
70505,70505,70505_2,2014-08-09,cmr,after,2013,2014,1,900118001059787,RKS18018,6960
70505,70505,70505_2,2014-08-10,cmr,after,2013,2014,1,900118001057931,RKS18024,9600
70505,70505,70505_2,2014-09-06,cmr,after,2013,2014,1,900118001057931,RKS17870,0
70505,70505,70505_2,2014-09-07,cmr,after,2013,2014,1,900118001029790,RKS17872,1440
70505,70505,70505_2,2014-09-07,cmr,after,2013,2014,1,900118001059787,RKS17874,144
70505,70505,70505_2,2015-06-22,cmr,after,2013,2015,2,900118001057931,RKS17900,800.16
70505,70505,70505_2,2015-06-23,cmr,after,2013,2015,2,900118001059787,RKS17886,643.2
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108202,RKS18343,45472.8
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108215,RKS18356,3618.72
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108229,RKS18339,14417.76
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108230,RKS18355,24521.28
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108235,RKS18354,138525.12
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108241,RKS18357,6928.8
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108242,RKS18345,81018.24
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108271,RKS18337,32788.32
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108280,RKS18349,185806.56
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108289,RKS18346,29177.76
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108294,RKS18344,396.96
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108311,RKS18338,530614.56
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108326,RKS18340,232729.92
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108351,RKS18336,113658.24
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108353,RKS18347,194669.28
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108359,RKS18350,113815.68
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108364,RKS18348,183488.64
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108373,RKS18351,461.76
70505,70505,70505_3,2015-07-06,translocation,before,2015,2015,0,900043000108392,RKS18353,11880
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108208,RKS18860,10438.56
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108229,RKS18853,1336.32
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108230,RKS18864,5539.68
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108241,RKS18855,3133.44
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108242,RKS18859,190453.44
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108271,RKS18876,22476.96
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108289,RKS18862,77160.96
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108311,RKS18863,262085.76
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108359,RKS18877,746584.8
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108364,RKS18861,13097.28
70505,70505,70505_3,2015-07-20,cmr,after,2015,2015,0,900043000108392,RKS18852,18122.4
70505,70505,70505_2,2015-07-21,cmr,after,2013,2015,2,900118001057931,RKS18890,1019.04
70505,70505,70505_3,2015-07-21,cmr,after,2015,2015,0,900043000108235,RKS18885,535443.36
70505,70505,70505_3,2015-07-21,cmr,after,2015,2015,0,900043000108280,RKS18891,0
70505,70505,70505_3,2015-07-21,cmr,after,2015,2015,0,900043000108326,RKS18888,0
70505,70505,70505_3,2015-07-21,cmr,after,2015,2015,0,900043000108353,RKS18886,86495.04
70505,70505,70505_2,2015-08-17,cmr,after,2013,2015,2,900118001057931,RKS19437,39476.64
70505,70505,70505_2,2015-08-17,cmr,after,2013,2015,2,900118001059787,RKS19431,81675.36
70505,70505,70505_3,2015-08-17,cmr,after,2015,2015,0,900043000108229,RKS19430,20386.08
70505,70505,70505_3,2015-08-17,cmr,after,2015,2015,0,900043000108230,RKS19429,58740
70505,70505,70505_3,2015-08-17,cmr,after,2015,2015,0,900043000108241,RKS19435,15118.08
70505,70505,70505_3,2015-08-17,cmr,after,2015,2015,0,900043000108271,RKS19432,6483.36
70505,70505,70505_3,2015-08-17,cmr,after,2015,2015,0,900043000108311,RKS19427,55206.72
70505,70505,70505_3,2015-08-17,cmr,after,2015,2015,0,900043000108359,RKS19426,120217.92
70505,70505,70505_3,2015-08-17,cmr,after,2015,2015,0,900043000108392,RKS19447,9383.04
72092,70505,70505_3,2015-08-18,cmr,after,2015,2015,0,900043000108242,RKS19451,715.2
70505,70505,70505_3,2015-08-19,cmr,after,2015,2015,0,900043000108294,RKS19459,121897.92
70505,70505,70505_3,2015-08-19,cmr,after,2015,2015,0,900043000108326,RKS19458,19501.44
70505,70505,70505_2,2016-07-06,cmr,after,2013,2016,3,900118001057931,RKS21232,878.12
70505,70505,70505_3,2016-07-06,cmr,after,2015,2016,1,900043000108359,RKS21230,331849.824
70505,70505,70505_3,2016-07-27,cmr,after,2015,2016,1,900043000108271,RKS21718,1295078.44
70505,70505,70505_3,2016-07-27,cmr,after,2015,2016,1,900043000108359,RKS21715,25402.544
70505,70505,70505_2,2016-07-28,cmr,after,2013,2016,3,900118001057931,RKS21492,2548.256
70505,70505,70505_2,2017-07-25,cmr,after,2013,2017,4,900118001057931,RKS23849,89.28
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000113895,RKS24107,16809.488
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000113939,RKS24134,53144.016
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000113978,RKS24132,39105.024
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114081,RKS24071,2957.288
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114085,RKS24106,7302.312
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114089,RKS24095,2667.064
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114092,RKS24140,28446.504
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114097,RKS24092,11927.608
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114102,RKS24065,15691.24
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114105,RKS24068,33746.976
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114112,RKS24135,8476.112
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114115,RKS24090,1392.664
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114119,RKS24091,39173.232
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114123,RKS24067,133174.16
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114126,RKS24136,3093.512
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114128,RKS24144,0
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114145,RKS24141,113028.64
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114147,RKS24066,6688.448
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114150,RKS24142,9561.96
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114152,RKS24069,19773.176
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114153,RKS24137,5305.648
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114157,RKS24094,5477.48
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114159,RKS24138,121522.72
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114164,RKS24143,363874.64
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114168,RKS24139,47922.192
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114179,RKS24133,24869.48
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000114765,RKS24063,9866.472
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000116860,RKS24064,78608.184
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000116900,RKS24093,1132.32
70505,70505,70505_4,2017-08-09,translocation,before,2017,2017,0,900067000116911,RKS24070,897.736
70505,70505,70505_2,2017-08-29,cmr,after,2013,2017,4,900118001057931,RKS24872,763.704
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000113939,RKS24892,165276.8
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114081,RKS24874,40490.32
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114102,RKS24888,5561.024
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114105,RKS24863,14446.568
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114112,RKS24868,2864.968
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114115,RKS24869,5482.576
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114119,RKS24889,1691.56
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114123,RKS24870,969951.816
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114128,RKS24857,22686.128
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114152,RKS24867,80853.688
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114153,RKS24871,67995.376
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114164,RKS24865,8299.864
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114168,RKS24860,54565.2
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000114179,RKS24859,99300.2
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000116860,RKS24866,1113.392
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000116900,RKS24891,121493.032
70505,70505,70505_4,2017-08-29,cmr,after,2017,2017,0,900067000116911,RKS24873,850.144
70505,70505,70505_4,2017-08-30,cmr,after,2017,2017,0,900067000114147,RKS24894,87110.368
70505,70505,70505_4,2017-08-30,cmr,after,2017,2017,0,900067000114150,RKS24893,1182.688
70505,70505,70505_4,2018-06-14,cmr,after,2017,2018,1,900067000114168,RKS25973,6072.248
70505,70505,70505_4,2018-06-15,cmr,after,2017,2018,1,900067000114105,RKS25981,1024.624
70505,70505,70505_4,2018-06-15,cmr,after,2017,2018,1,900067000114179,RKS25982,20657
70505,70505,70505_4,2018-08-02,cmr,after,2017,2018,1,900067000114168,RKS26463,12442.272
70505,70505,70505_4,2018-08-02,cmr,after,2017,2018,1,900067000114179,RKS26455,9239.192
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,062374570,RKS3714,2928
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,080045534,RKS3723,8544
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,080045779,RKS3692,3840
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,080048769,RKS3681,1824
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,080052585,RKS3700,2160
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,080068126,RKS3710,720
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,080374566,RKS3698,28224
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,090873349,RKS3704,0
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,090891807,RKS3719,14736
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091020125,RKS2518,0
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091021044,RKS3682,336.00000000000006
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091022277,RKS3716,34944
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091034860,RKS3712,6048
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091063878,RKS3709,30432
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091066872,RKS3680,6528.000000000001
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091072047,RKS3702,7056
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091094305,RKS3693,144
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091110803,RKS3722,15408
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091120768,RKS3724,18000
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091315561,RKS3711,0
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091318870,RKS3708,24432
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091320558,RKS3699,58512
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091336278,RKS3697,0
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091344771,RKS3695,7680
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091346622,RKS3686,0
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091356306,RKS3715,96
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091356534,RKS3703,1536
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091357564,RKS3685,720
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091515292,RKS3718,3552
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091529336,RKS3684,11376
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091530379,RKS3713,240
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091571769,RKS3706,0
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091572056,RKS3705,3168
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091573095,RKS3717,0
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091575537,RKS3720,96
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091582279,RKS3721,4896
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091582868,RKS3707,1056
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,091601297,RKS3694,53568
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,118001058990,RKS3683,144
70550,70550,70550_1,2006-08-07,translocation,before,2006,2006,0,900118001060333,RKS3696,0
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,062374570,RKS3207,183744
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,080045534,RKS3213,21456
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,080052585,RKS3198,10080
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,080068126,RKS3233,416880
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,080374566,RKS1619,60960
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091022277,RKS1622,17664
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091066872,RKS3197,0
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091094305,RKS3204,37392
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091315561,RKS3219,24768
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091318870,RKS3211,8880
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091320558,RKS3220,528
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091344771,RKS3237,192
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091346622,RKS3224,77808
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091356306,RKS3205,44496
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091356534,RKS4476,133392
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091357564,RKS1643,408144
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091515292,RKS3201,15408
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,091572056,RKS3200,500448
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,118001058990,RKS1613,71232
70550,70550,70550_1,2006-08-13,cmr,after,2006,2006,0,900118001060333,RKS1225,528
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,062374570,RKS3877,32448
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,080045534,RKS3878,288
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,080052585,RKS3854,108864
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,080374566,RKS3884,20687.999999999996
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091022277,RKS3857,0
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091066872,RKS3850,226944
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091072047,RKS3885,26208
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091315561,RKS3843,19872
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091318870,RKS3861,105504
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091320558,RKS3863,112751.99999999999
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091336278,RKS3849,672.0000000000001
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091344771,RKS3856,15264
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091356306,RKS3900,11424
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091515292,RKS3869,25104.000000000004
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091530379,RKS3870,6144
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091571769,RKS3845,1152
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091572056,RKS3871,47664
70550,70550,70550_1,2006-08-21,cmr,after,2006,2006,0,091582279,RKS3903,1536
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,062374570,RKS3936,90144
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,080045534,RKS3889,4704
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,080048769,RKS3938,492528
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,080374566,RKS3907,218400
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091021044,RKS3932,0
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091034860,RKS3918,1344.0000000000002
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091063878,RKS3913,42960
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091315561,RKS3925,816.0000000000001
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091318870,RKS3928,74112
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091320558,RKS3927,75696
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091336278,RKS3914,60144
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091344771,RKS3880,20640
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091356306,RKS3937,1680
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091515292,RKS3897,13728
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091529336,RKS3917,768
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091571769,RKS3939,336.00000000000006
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,091582279,RKS3920,2064
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,118001058990,RKS3919,2832
70550,70550,70550_1,2006-08-31,cmr,after,2006,2006,0,900118001060333,RKS3930,1344.0000000000002
70550,70550,70550_1,2006-09-14,cmr,after,2006,2006,0,091530379,RKS3921,0
70550,70550,70550_1,2006-09-14,cmr,after,2006,2006,0,091601297,RKS3964,13680
70550,70550,70550_1,2006-09-14,cmr,after,2006,2006,0,118001058990,RKS3967,576
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,080045534,RKS4082,17808
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,080048769,RKS4086,1967.9999999999998
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091021044,RKS4085,20064
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091094305,RKS4092,17808
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091318870,RKS4088,1152
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091320558,RKS4081,142656
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091344771,RKS4096,1584
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091346622,RKS4087,48
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091356306,RKS4084,11904
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091357564,RKS4089,803232
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091575537,RKS4090,2304
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091582279,RKS4083,1967.9999999999998
70550,70550,70550_1,2006-09-27,cmr,after,2006,2006,0,091582868,RKS4091,14447.999999999998
70550,70550,70550_1,2007-05-31,cmr,after,2006,2007,1,091320558,RKS4943,7344
70550,70550,70550_1,2007-06-18,cmr,after,2006,2007,1,080048769,RKS5137,0
70550,70550,70550_1,2007-06-18,cmr,after,2006,2007,1,091022277,RKS5139,25584
70550,70550,70550_1,2007-06-18,cmr,after,2006,2007,1,091530379,RKS4111,6720
70550,70550,70550_1,2007-06-18,cmr,after,2006,2007,1,091575537,RKS5141,53472
70550,70550,70550_1,2007-06-18,cmr,after,2006,2007,1,091582868,RKS5140,163967.99999999997
70550,70550,70550_1,2007-07-01,cmr,after,2006,2007,1,080052585,RKS4960,2304
70550,70550,70550_1,2007-07-01,cmr,after,2006,2007,1,090873349,RKS4952,7584
70550,70550,70550_1,2007-07-01,cmr,after,2006,2007,1,091021044,RKS4958,0
