site_id,visit_date,survey_type,capture_life_stage,capture_animal_state,pit_tag_ref,sex
70550,2007-07-31,cmr,adult,healthy,091550049,m
70550,2007-07-31,cmr,adult,healthy,091356534,m
70550,2007-07-31,cmr,adult,healthy,062374570,f
70550,2007-07-31,cmr,adult,healthy,091022277,f
70413,2018-07-25,cmr,adult,healthy,900067000117462,f
70413,2018-07-25,cmr,adult,healthy,900067000117301,m
70550,2020-07-01,cmr,adult,healthy,900043000108130,f
70550,2020-07-01,cmr,adult,healthy,900067000114734,f
70449,2020-06-26,cmr,adult,healthy,900043000144914,m
70550,2020-07-02,cmr,adult,healthy,900067000113976,m
70413,2020-08-23,cmr,adult,healthy,900067000114864,f
70550,2020-08-29,cmr,adult,healthy,900118001029860,f
70550,2020-07-02,cmr,adult,healthy,900043000144172,m
70550,2020-07-01,cmr,adult,healthy,900043000144265,m
70550,2020-07-02,cmr,adult,healthy,900067000113923,m
70449,2020-06-24,cmr,adult,healthy,900067000078253,m
70449,2020-06-24,cmr,adult,healthy,900067000114138,f
70550,2020-07-01,cmr,adult,healthy,900067000113969,f
70449,2020-06-24,cmr,adult,healthy,900067000114125,m
70449,2020-06-24,cmr,adult,healthy,900067000114134,m
70550,2020-07-01,cmr,adult,healthy,900043000144370,f
70550,2020-07-03,cmr,adult,healthy,900043000144974,f
70449,2020-06-26,cmr,adult,healthy,900067000114148,m
70550,2020-07-02,cmr,adult,healthy,900043000144995,m
70550,2020-07-02,cmr,adult,healthy,900043000144970,f
70550,2020-07-02,cmr,adult,healthy,900043000144397,m
70279,2020-08-24,cmr,adult,healthy,982126058790391,m
70550,2020-07-03,cmr,adult,healthy,985121019078609,f
70550,2020-08-29,cmr,adult,healthy,900043000144199,m
70449,2020-06-26,cmr,adult,healthy,900067000114842,m
70550,2020-07-01,cmr,adult,healthy,900067000117775,m
70449,2020-06-24,cmr,adult,healthy,900067000114749,m
70550,2020-07-02,cmr,adult,healthy,900067000116884,m
70550,2020-08-29,cmr,adult,healthy,900067000117208,f
70550,2020-07-02,cmr,adult,healthy,900067000114177,f
70413,2020-08-23,cmr,adult,healthy,900067000117434,m
70449,2020-06-24,cmr,adult,healthy,900067000117187,f
70279,2020-08-23,cmr,adult,healthy,982126058790405,m
70550,2020-08-28,cmr,adult,healthy,982126058790651,f
70279,2020-08-23,cmr,adult,healthy,900043000144942,f
70550,2020-08-27,cmr,adult,healthy,900067000117595,f
70550,2020-08-28,cmr,adult,healthy,900067000117733,f
70550,2020-07-02,cmr,adult,healthy,900067000117583,m
70550,2020-08-27,cmr,adult,healthy,900118001028032,f
70550,2020-08-27,cmr,adult,healthy,900067000078173,f
70550,2020-08-27,cmr,adult,healthy,900043000104454,f
70550,2020-07-02,cmr,adult,healthy,900067000117305,f
70550,2020-08-28,cmr,adult,healthy,900067000114244,f
70550,2020-08-27,cmr,adult,healthy,900067000117351,f
70550,2020-08-27,cmr,adult,healthy,900067000116819,f
70550,2020-08-27,cmr,adult,healthy,900067000078150,m
70550,2020-08-27,cmr,adult,healthy,982126058790454,NA
70279,2020-08-23,cmr,adult,healthy,982000365440276,m
70279,2020-08-23,cmr,adult,healthy,982126058790564,f
70413,2020-08-24,cmr,adult,healthy,900067000114331,m
70550,2020-08-28,cmr,adult,healthy,900067000117633,f
70550,2020-08-27,cmr,adult,healthy,900043000144974,f
70279,2020-08-23,cmr,adult,healthy,900067000117242,f
70550,2020-08-27,cmr,adult,healthy,982126058790575,f
70550,2020-08-27,cmr,adult,healthy,900067000113935,f
70550,2020-08-28,cmr,adult,healthy,900067000117199,f
70550,2020-08-27,cmr,adult,healthy,982126058790559,m
70279,2020-08-23,cmr,adult,healthy,982126058790581,NA
70550,2020-07-02,cmr,adult,healthy,900067000117168,f
70550,2020-07-02,cmr,adult,healthy,900043000144144,f
70550,2020-07-03,cmr,adult,healthy,900043000144147,m
70550,2020-07-03,cmr,adult,healthy,900067000117689,f
70550,2020-08-27,cmr,adult,healthy,900067000114201,m
70550,2020-07-02,cmr,adult,healthy,900067000114180,m
70279,2020-08-23,cmr,adult,healthy,982126058790388,m
70279,2020-08-23,cmr,adult,healthy,982126058790437,f
70279,2020-08-23,cmr,adult,healthy,982126058790489,m
70550,2020-07-02,cmr,adult,healthy,900067000117205,m
70550,2020-08-28,cmr,adult,healthy,900067000116904,m
70550,2020-08-27,cmr,adult,healthy,900067000078153,m
70550,2020-07-03,cmr,adult,healthy,900067000117146,f
70550,2020-07-01,cmr,adult,healthy,900043000144173,m
70550,2020-07-02,cmr,adult,healthy,900043000144121,m
70550,2020-07-02,cmr,adult,healthy,900067000078102,m
70550,2020-07-01,cmr,adult,healthy,900067000117378,f
70550,2020-07-01,cmr,adult,healthy,900067000078016,m
70550,2020-07-01,cmr,adult,healthy,900067000117595,f
70550,2020-07-01,cmr,adult,healthy,900067000078173,f
70550,2018-08-14,cmr,adult,healthy,900067000117297,f
70413,2020-08-22,cmr,adult,healthy,982000365440357,f
70550,2020-07-01,cmr,adult,healthy,900067000117297,f
70550,2020-07-02,cmr,adult,healthy,900043000144986,m
70550,2020-07-03,cmr,adult,healthy,900043000144766,m
70550,2020-07-03,cmr,adult,healthy,900067000117628,m
70550,2020-07-03,cmr,adult,healthy,900067000117225,f
70550,2020-07-03,cmr,adult,healthy,900067000117708,f
70550,2020-08-27,cmr,adult,healthy,900067000113947,m
70550,2020-08-27,cmr,adult,healthy,900067000117600,m
70279,2020-08-23,cmr,adult,healthy,982126058790385,f
70550,2020-08-27,cmr,adult,healthy,900067000114211,f
70550,2020-08-27,cmr,adult,healthy,900067000078016,m
70550,2020-07-03,cmr,adult,healthy,900043000144499,f
70550,2018-08-14,cmr,adult,healthy,900118001058842,m
70550,2018-08-16,cmr,adult,healthy,900043000104423,m
70550,2020-08-27,cmr,adult,healthy,982126058790588,m
70550,2020-07-01,cmr,adult,healthy,900043000104491,f
70550,2020-07-01,cmr,adult,healthy,900067000078042,f
70550,2020-07-03,cmr,adult,healthy,900043000144049,f
70550,2020-07-02,cmr,adult,healthy,900043000144976,m
70550,2020-07-02,cmr,adult,healthy,982000362395950,m
70550,2020-07-02,cmr,adult,healthy,900067000117271,m
70550,2020-07-02,cmr,adult,healthy,900043000144178,m
70413,2020-08-22,cmr,adult,healthy,900067000117238,f
70550,2020-07-02,cmr,adult,healthy,900043000144199,m
70550,2020-07-03,cmr,adult,healthy,900067000116884,m
70550,2020-07-01,cmr,adult,healthy,982000365440244,f
70550,2020-07-01,cmr,adult,healthy,982000365440169,f
70550,2020-07-01,cmr,adult,healthy,900043000108158,m
70550,2020-07-01,cmr,adult,healthy,900067000114094,m
70550,2020-07-01,cmr,adult,healthy,900067000114104,f
70550,2020-07-01,cmr,adult,healthy,900067000114026,m
70550,2020-07-01,cmr,adult,healthy,900067000117600,m
70550,2020-07-01,cmr,adult,healthy,900043000144107,f
70550,2020-07-01,cmr,adult,healthy,900118001028032,f
70550,2020-07-01,cmr,adult,healthy,900067000078472,m
70550,2020-07-01,cmr,adult,healthy,900067000117351,f
70550,2020-07-01,cmr,adult,healthy,900067000113886,f
70550,2020-07-03,cmr,adult,healthy,900067000117596,f
70550,2020-07-03,cmr,adult,healthy,900067000117733,f
70413,2020-08-22,cmr,adult,healthy,900067000117462,f
70550,2020-07-03,cmr,adult,healthy,900043000144970,f
70550,2020-07-03,cmr,adult,healthy,900043000144995,m
70550,2020-07-02,cmr,adult,healthy,900067000114611,m
70550,2020-08-27,cmr,adult,healthy,900043000144995,m
70550,2018-08-16,cmr,adult,healthy,900043000104431,f
70550,2020-08-27,cmr,adult,healthy,900043000144137,f
70550,2020-07-03,cmr,adult,healthy,900067000114182,m
70550,2020-07-03,cmr,adult,healthy,900067000117327,m
70550,2020-07-02,cmr,adult,healthy,900067000117097,m
70550,2020-07-02,cmr,adult,healthy,900043000144179,m
70550,2020-07-03,cmr,adult,healthy,900067000113887,m
70413,2020-08-22,cmr,adult,healthy,982126058790583,f
70550,2020-07-02,cmr,adult,healthy,900043000144931,f
70550,2020-07-02,cmr,adult,healthy,900067000114244,f
70550,2020-07-02,cmr,adult,healthy,900067000117007,f
70550,2020-07-02,cmr,adult,healthy,900067000116967,f
70550,2020-07-02,cmr,adult,healthy,900043000144370,f
70550,2020-07-02,cmr,adult,healthy,900067000078150,m
70550,2020-07-02,cmr,adult,healthy,900067000116819,f
70550,2020-07-02,cmr,adult,healthy,900067000117284,f
70550,2020-07-03,cmr,adult,healthy,900067000117089,f
70550,2018-08-18,cmr,adult,healthy,900043000144346,m
70550,2020-07-03,cmr,adult,healthy,900067000117737,m
70550,2020-07-01,cmr,adult,healthy,900067000117770,f
70550,2020-08-28,cmr,adult,healthy,900067000078499,m
70550,2020-08-28,cmr,adult,healthy,982126058790454,NA
70550,2020-08-28,cmr,adult,healthy,900043000144994,m
70550,2020-08-28,cmr,adult,healthy,900067000117174,f
70550,2020-08-28,cmr,adult,healthy,982126058790720,m
70550,2020-08-28,cmr,adult,healthy,900067000114277,f
70550,2020-08-28,cmr,adult,healthy,900043000108046,f
70175,2020-08-24,cmr,adult,healthy,982126058790449,m
70550,2020-07-03,cmr,adult,healthy,900067000078499,m
70550,2020-07-01,cmr,adult,healthy,900067000117777,f
70550,2020-07-01,cmr,adult,healthy,900067000117276,m
70550,2020-07-02,cmr,adult,healthy,900067000117201,f
70279,2020-08-23,cmr,adult,healthy,900043000144982,f
70550,2020-07-02,cmr,adult,healthy,900067000116852,m
70550,2020-07-02,cmr,adult,healthy,900043000144946,m
70550,2020-07-02,cmr,adult,healthy,900067000114086,m
70550,2020-07-02,cmr,adult,healthy,900043000144992,f
70550,2020-07-02,cmr,adult,healthy,900067000117633,f
70550,2020-07-02,cmr,adult,healthy,900067000117174,m
70550,2020-07-02,cmr,adult,healthy,900043000144251,f
70550,2020-07-01,cmr,adult,healthy,900043000108154,m
70550,2020-07-03,cmr,adult,healthy,900043000144927,f
70550,2020-07-01,cmr,adult,healthy,900067000117617,m
70550,2020-07-01,cmr,adult,healthy,900067000114242,f
70550,2020-08-29,cmr,adult,healthy,982126058790487,m
70550,2020-08-29,cmr,adult,healthy,900067000117183,f
70413,2018-08-27,cmr,adult,healthy,900067000117462,f
70550,2020-08-29,cmr,adult,healthy,900043000108067,m
70550,2020-07-03,cmr,adult,healthy,900067000113946,m
70550,2020-08-29,cmr,adult,healthy,900067000117158,f
70550,2020-07-02,cmr,adult,healthy,900043000144930,m
70550,2020-08-29,cmr,adult,healthy,900043000144986,m
70550,2020-08-29,cmr,adult,healthy,900067000116967,f
70550,2020-07-02,cmr,adult,healthy,900067000114211,f
70550,2020-08-28,cmr,adult,healthy,982126058790733,f
70550,2020-07-02,cmr,adult,healthy,900067000114234,m
70550,2018-08-16,cmr,adult,healthy,900043000104481,m
70550,2020-07-01,cmr,adult,healthy,900067000117734,f
70550,2020-08-28,cmr,adult,healthy,900043000144946,m
70550,2020-08-29,cmr,adult,healthy,900067000078168,m
70550,2020-08-29,cmr,adult,healthy,900067000078284,f
70550,2020-08-27,cmr,adult,healthy,900067000114071,m
70550,2020-08-28,cmr,adult,healthy,900067000078479,m
70550,2020-08-27,cmr,adult,healthy,900067000117750,f
70550,2020-07-02,cmr,adult,healthy,900043000144994,m
70550,2020-08-27,cmr,adult,healthy,900067000114273,f
70550,2020-08-28,cmr,adult,healthy,900067000117205,m
70550,2020-08-27,cmr,adult,healthy,900067000117765,f
70550,2020-08-27,cmr,adult,healthy,900043000144970,f
70550,2020-08-27,cmr,adult,healthy,900067000117225,f
70550,2020-07-03,cmr,adult,healthy,900067000116904,m
70550,2020-07-02,cmr,adult,healthy,900067000117241,m
70550,2020-07-02,cmr,adult,healthy,900067000117780,f
70550,2020-07-02,cmr,adult,healthy,900118001028883,m
70550,2020-07-02,cmr,adult,healthy,900067000117707,m
70550,2020-08-27,cmr,adult,healthy,900067000117250,m
70550,2020-08-29,cmr,adult,healthy,900043000144184,m
70550,2020-07-02,cmr,adult,healthy,900067000117152,f
70550,2020-07-02,cmr,adult,healthy,900043000108125,f
70550,2020-07-02,cmr,adult,healthy,900067000117768,f
70550,2020-08-29,cmr,adult,healthy,900043000144173,m
70550,2020-07-02,cmr,adult,healthy,900067000117249,f
70550,2020-07-02,cmr,adult,healthy,900067000117660,m
70550,2020-07-03,cmr,adult,healthy,900043000144155,m
70550,2020-08-28,cmr,adult,healthy,900043000104438,f
70550,2020-08-29,cmr,adult,healthy,900118001027569,m
70550,2020-07-02,cmr,adult,healthy,900067000117259,m
70550,2020-07-02,cmr,adult,healthy,900067000114224,m
70641,2020-08-24,cmr,adult,healthy,900067000117381,m
70550,2020-07-03,cmr,adult,healthy,900043000144148,m
70550,2020-07-02,cmr,adult,healthy,900043000108110,f
70550,2020-08-28,cmr,adult,healthy,900043000144147,m
70550,2020-08-28,cmr,adult,healthy,900043000144335,f
70550,2020-08-27,cmr,adult,healthy,982126058790720,m
70550,2020-08-27,cmr,adult,healthy,900067000117670,f
70550,2020-08-28,cmr,adult,healthy,900067000078104,f
70550,2020-08-28,cmr,adult,healthy,900067000114260,f
70550,2018-08-16,cmr,adult,healthy,900043000104489,f
70550,2018-08-16,cmr,adult,healthy,900043000108002,m
70550,2018-08-16,cmr,adult,healthy,900043000108004,m
70550,2018-08-16,cmr,adult,healthy,900043000108012,m
70550,2018-08-16,cmr,adult,healthy,900043000108023,f
70550,2018-08-16,cmr,adult,healthy,900043000108046,f
70550,2018-08-16,cmr,adult,healthy,900043000108110,f
70550,2018-08-16,cmr,adult,healthy,900043000108127,m
70550,2018-08-16,cmr,adult,healthy,900043000108158,m
70550,2020-07-02,cmr,adult,healthy,900067000117233,f
70550,2020-07-03,cmr,adult,healthy,900067000078479,m
70550,2020-08-28,cmr,adult,healthy,985121019078609,f
70550,2020-07-03,cmr,adult,healthy,900067000117033,m
70550,2020-08-28,cmr,adult,healthy,900043000144919,f
70550,2020-07-03,cmr,adult,healthy,900043000144047,m
70550,2020-07-02,cmr,adult,healthy,900067000114249,m
70550,2020-07-02,cmr,adult,healthy,900067000113935,f
70550,2020-07-03,cmr,adult,healthy,900067000117119,f
70550,2018-08-16,cmr,adult,healthy,900043000144184,m
70550,2018-08-16,cmr,adult,healthy,900043000144335,f
70550,2018-08-16,cmr,adult,healthy,900043000144346,m
70550,2018-08-16,cmr,adult,healthy,900043000144350,f
70550,2018-08-16,cmr,adult,healthy,900043000144355,m
70550,2018-08-16,cmr,adult,healthy,900043000144397,m
70550,2018-08-16,cmr,adult,healthy,900067000078042,f
70550,2018-08-16,cmr,adult,healthy,900067000078070,f
70550,2018-08-16,cmr,adult,healthy,900067000078093,m
70550,2018-08-16,cmr,adult,healthy,900067000078115,m
70550,2018-08-16,cmr,adult,healthy,900067000078129,f
70550,2018-08-16,cmr,adult,healthy,900067000078153,m
70550,2018-08-16,cmr,adult,healthy,900067000078168,m
70550,2018-08-16,cmr,adult,healthy,900067000078232,f
70550,2018-08-16,cmr,adult,healthy,900067000078339,m
70550,2018-08-16,cmr,adult,healthy,900067000078443,f
70550,2018-08-16,cmr,adult,healthy,900067000113881,f
70550,2018-08-16,cmr,adult,healthy,900067000113884,f
70550,2018-08-16,cmr,adult,healthy,900067000113886,f
70550,2018-08-16,cmr,adult,healthy,900067000113900,f
70550,2020-08-28,cmr,adult,healthy,900043000144107,f
70550,2020-07-02,cmr,adult,healthy,900043000104431,f
70641,2020-08-24,cmr,adult,healthy,982126058790517,f
70550,2020-07-02,cmr,adult,healthy,900067000114260,f
70550,2020-07-02,cmr,adult,healthy,900067000117750,f
70550,2020-08-28,cmr,adult,healthy,982000365440169,f
70550,2018-08-16,cmr,adult,healthy,900067000113944,f
70550,2020-08-27,cmr,adult,healthy,900067000114104,f
70550,2020-07-02,cmr,adult,healthy,900067000078012,f
70550,2020-07-03,cmr,adult,healthy,900067000117716,m
70550,2020-07-03,cmr,adult,healthy,900067000078001,m
70550,2020-08-28,cmr,adult,healthy,900067000078284,f
70550,2020-07-01,cmr,adult,healthy,900067000117225,f
70550,2020-07-01,cmr,adult,healthy,900067000117018,f
70550,2020-07-02,cmr,adult,healthy,900067000113932,f
70550,2020-07-03,cmr,adult,healthy,900067000117086,f
70641,2020-08-24,cmr,adult,healthy,982126058790537,m
70550,2020-07-02,cmr,adult,healthy,900067000117183,f
70550,2020-08-27,cmr,adult,healthy,900043000108067,m
70550,2020-08-28,cmr,adult,healthy,900043000144121,m
70550,2020-08-29,cmr,adult,healthy,900043000108125,f
70550,2020-07-01,cmr,adult,healthy,900043000144499,f
70550,2018-08-16,cmr,adult,healthy,900067000113946,m
70550,2018-08-16,cmr,adult,healthy,900067000113955,f
70550,2020-08-28,cmr,adult,healthy,900067000113975,f
70550,2020-08-27,cmr,adult,healthy,900067000117709,f
70550,2020-07-03,cmr,adult,healthy,900067000117001,m
70550,2020-07-01,cmr,adult,healthy,900043000144766,m
70550,2020-08-27,cmr,adult,healthy,900067000114277,f
70550,2020-08-28,cmr,adult,healthy,900043000108158,m
70550,2020-08-28,cmr,adult,healthy,900043000144144,f
70550,2020-07-01,cmr,adult,healthy,900043000144357,f
70550,2020-07-01,cmr,adult,healthy,900043000144804,f
70550,2020-08-28,cmr,adult,healthy,900043000104443,m
70550,2020-08-28,cmr,adult,healthy,900043000104491,f
70550,2020-07-01,cmr,adult,healthy,900043000104488,f
70550,2020-08-27,cmr,adult,healthy,982126058790668,m
70550,2020-07-03,cmr,adult,healthy,900043000104443,m
70550,2020-07-03,cmr,adult,healthy,900067000117295,m
70550,2020-08-27,cmr,adult,healthy,900067000114210,f
70550,2020-07-02,cmr,adult,healthy,900067000078389,f
70550,2020-08-28,cmr,adult,healthy,900067000116852,m
70550,2020-08-27,cmr,adult,healthy,900043000144946,m
70641,2020-08-24,cmr,adult,healthy,982126058790475,f
70641,2020-08-24,cmr,adult,healthy,982126058790694,NA
70550,2020-07-02,cmr,adult,healthy,900067000117765,f
70550,2020-07-01,cmr,adult,healthy,900043000144355,m
70550,2020-07-01,cmr,adult,healthy,900043000144049,f
70550,2020-08-27,cmr,adult,healthy,900067000117733,f
70550,2020-08-28,cmr,adult,healthy,900067000117707,m
70550,2020-08-27,cmr,adult,healthy,900067000117109,f
70550,2020-08-28,cmr,adult,healthy,900067000078042,f
70550,2020-08-28,cmr,adult,healthy,900067000117767,m
70550,2020-07-01,cmr,adult,healthy,900067000117628,m
70550,2020-08-27,cmr,adult,healthy,900067000114734,f
70550,2020-08-28,cmr,adult,healthy,900067000113923,m
70550,2020-08-28,cmr,adult,healthy,900067000078389,f
70550,2020-08-28,cmr,adult,healthy,900067000117201,f
70550,2020-08-28,cmr,adult,healthy,900067000117284,f
70550,2018-08-16,cmr,adult,healthy,900067000114071,m
70550,2020-07-03,cmr,adult,healthy,900067000117354,f
70550,2020-08-27,cmr,adult,healthy,900043000144992,f
70550,2020-08-27,cmr,adult,healthy,982126058790723,m
70550,2020-08-27,cmr,adult,healthy,982126058790733,f
70550,2020-08-27,cmr,adult,healthy,900067000078001,m
70550,2020-08-27,cmr,adult,healthy,900118001029529,m
70550,2020-08-27,cmr,adult,healthy,900043000144930,m
70550,2020-08-29,cmr,adult,healthy,900067000117780,f
70550,2020-08-27,cmr,adult,healthy,900067000117596,f
70550,2020-08-27,cmr,adult,healthy,900067000114244,f
70550,2020-08-28,cmr,adult,healthy,900043000144172,m
70550,2020-08-28,cmr,adult,healthy,900067000114188,f
70550,2020-08-27,cmr,adult,healthy,900067000117732,f
70550,2020-08-27,cmr,adult,healthy,900067000117205,m
70550,2020-08-28,cmr,adult,healthy,982126058790724,m
70505,2014-08-10,cmr,adult,healthy,900043000104416,f
70550,2018-08-16,cmr,adult,healthy,900067000114086,m
70550,2018-08-16,cmr,adult,healthy,900067000114094,m
70550,2020-08-28,cmr,adult,healthy,900067000117708,f
70550,2020-08-27,cmr,adult,healthy,982000362395950,m
70550,2020-07-01,cmr,adult,healthy,900118001059340,f
70550,2020-07-01,cmr,adult,healthy,900067000114265,m
70550,2020-08-29,cmr,adult,healthy,900067000117777,f
70550,2020-08-29,cmr,adult,healthy,900067000117119,f
70550,2020-08-29,cmr,adult,healthy,900067000116884,m
70550,2020-08-29,cmr,adult,healthy,900043000144992,f
70550,2020-08-29,cmr,adult,healthy,900067000113935,f
70550,2020-08-29,cmr,adult,healthy,900043000144172,m
70550,2020-08-29,cmr,adult,healthy,900043000144499,f
70550,2020-08-29,cmr,adult,healthy,982126058790724,m
70550,2020-08-29,cmr,adult,healthy,900067000117225,f
70550,2020-08-29,cmr,adult,healthy,900067000078042,f
70550,2018-08-16,cmr,adult,healthy,900067000114110,m
70550,2018-08-16,cmr,adult,healthy,900067000114139,m
70550,2020-08-29,cmr,adult,healthy,900043000104438,f
70550,2020-08-29,cmr,adult,healthy,982126058790559,m
70550,2020-08-29,cmr,adult,healthy,900043000144995,m
70550,2020-08-29,cmr,adult,healthy,900043000108158,m
70550,2020-08-29,cmr,adult,healthy,982126058790575,f
70550,2020-08-29,cmr,adult,healthy,900043000144974,f
70550,2020-08-29,cmr,adult,healthy,900043000104454,f
74976,2020-07-03,cmr,adult,healthy,900067000117420,m
74976,2020-07-03,cmr,adult,healthy,900067000117470,m
74976,2020-07-03,cmr,adult,healthy,900067000117350,m
74976,2020-07-03,cmr,adult,healthy,900067000117467,f
74976,2020-07-03,cmr,adult,healthy,900067000117393,m
74976,2020-07-03,cmr,adult,healthy,900067000117389,f
74976,2020-07-03,cmr,adult,healthy,900067000117433,m
74976,2020-07-03,cmr,adult,healthy,900067000117445,m
74976,2020-07-03,cmr,adult,healthy,900067000117407,f
70550,2020-07-03,cmr,adult,healthy,900067000117168,f
70550,2020-07-03,cmr,adult,healthy,900067000116967,f
70550,2018-08-16,cmr,adult,healthy,900067000114144,f
70550,2018-08-16,cmr,adult,healthy,900067000114180,m
70550,2018-08-16,cmr,adult,healthy,900067000114187,f
70550,2020-07-03,cmr,adult,healthy,900043000144265,m
70550,2020-07-03,cmr,adult,healthy,900043000144178,m
70550,2020-07-03,cmr,adult,healthy,900043000144121,m
70550,2020-07-03,cmr,adult,healthy,900043000144251,f
70550,2020-07-03,cmr,adult,healthy,900067000117633,f
70550,2020-07-03,cmr,adult,healthy,900043000144946,m
70550,2020-07-03,cmr,adult,healthy,900043000144992,f
70550,2020-07-03,cmr,adult,healthy,900067000114180,m
70550,2020-07-03,cmr,adult,healthy,900043000144179,m
70550,2020-07-03,cmr,adult,healthy,900043000144931,f
70550,2020-07-03,cmr,adult,healthy,900067000117174,m
70550,2020-07-03,cmr,adult,healthy,900043000144986,m
70550,2020-07-03,cmr,adult,sick,900067000117007,f
70550,2020-07-03,cmr,adult,healthy,900043000144199,m
70550,2020-07-03,cmr,adult,healthy,900067000114086,m
70550,2020-07-03,cmr,adult,healthy,900043000144930,m
70550,2020-07-03,cmr,adult,healthy,982000362395950,m
70550,2020-07-03,cmr,adult,healthy,900043000144144,f
70449,2020-06-25,cmr,adult,healthy,900067000114125,m
70449,2020-06-25,cmr,adult,healthy,900067000114749,m
70550,2018-08-16,cmr,adult,healthy,900067000114197,f
70550,2018-08-16,cmr,adult,healthy,900067000114211,f
70550,2013-08-28,cmr,adult,healthy,900118001058025,f
70449,2020-06-25,cmr,adult,healthy,900067000114143,m
70449,2020-06-26,cmr,adult,healthy,900067000114749,m
70449,2020-06-26,cmr,adult,healthy,900067000114134,m
70449,2020-06-26,cmr,adult,healthy,900043000144159,f
70449,2020-06-26,cmr,adult,healthy,900043000144239,m
70449,2020-06-26,cmr,adult,healthy,900067000114138,f
70449,2020-06-26,cmr,adult,healthy,900067000117104,m
70449,2020-06-26,cmr,adult,healthy,900067000078253,m
70550,2018-08-16,cmr,adult,healthy,900067000114214,m
70550,2018-08-16,cmr,adult,healthy,900067000114231,f
70449,2020-06-25,cmr,adult,healthy,900043000144167,m
70556,2020-08-25,cmr,adult,healthy,900067000116989,m
70556,2020-08-25,cmr,adult,healthy,900067000117392,m
70556,2020-08-25,cmr,adult,healthy,900067000117454,m
70556,2020-08-25,cmr,adult,healthy,900067000117408,f
70556,2020-08-25,cmr,adult,healthy,900043000144487,f
70550,2020-07-02,cmr,adult,healthy,900043000108130,f
70550,2020-07-02,cmr,adult,healthy,900067000117734,f
70550,2020-07-02,cmr,adult,healthy,900067000114026,m
70550,2020-07-02,cmr,adult,healthy,982000365440169,f
70550,2018-08-16,cmr,adult,healthy,900067000114234,m
70550,2018-08-16,cmr,adult,healthy,900067000114240,m
70550,2020-08-28,cmr,adult,healthy,900067000116884,m
70550,2020-08-28,cmr,adult,healthy,900043000144499,f
70550,2020-08-28,cmr,adult,healthy,900067000117158,f
70550,2020-08-28,cmr,adult,healthy,900067000117109,f
70550,2018-08-16,cmr,adult,healthy,900067000114242,f
70550,2018-08-16,cmr,adult,healthy,900067000114251,m
70550,2018-08-16,cmr,adult,healthy,900067000114260,f
70550,2018-08-16,cmr,adult,healthy,900067000114273,f
70550,2018-08-16,cmr,adult,healthy,900067000114277,f
74976,2020-07-02,cmr,adult,healthy,900067000117407,f
74976,2020-07-02,cmr,adult,healthy,900067000117420,m
74976,2020-07-02,cmr,adult,healthy,900067000117389,f
74976,2020-07-02,cmr,adult,healthy,900067000117399,m
74976,2020-07-02,cmr,adult,healthy,900067000117350,m
74976,2020-07-02,cmr,adult,healthy,900067000117470,m
74976,2020-07-02,cmr,adult,healthy,900067000117445,m
74976,2020-07-02,cmr,adult,healthy,900067000117393,m
74976,2020-07-02,cmr,adult,healthy,900067000117433,m
74976,2020-07-02,cmr,adult,healthy,900067000117405,f
70550,2018-08-16,cmr,adult,healthy,900067000114278,f
70550,2018-08-16,cmr,adult,healthy,900067000114595,f
70550,2013-09-10,cmr,adult,healthy,118001027695,NA
70550,2018-08-16,cmr,adult,healthy,900067000114712,m
70550,2018-08-16,cmr,adult,healthy,900067000114719,m
70550,2018-08-16,cmr,adult,healthy,900067000116967,f
70550,2018-08-16,cmr,adult,healthy,900067000117016,f
70550,2018-08-16,cmr,adult,healthy,900067000117073,m
70550,2018-08-16,cmr,adult,healthy,900067000117158,f
70550,2020-07-02,cmr,adult,healthy,900067000117600,m
70550,2018-08-16,cmr,adult,healthy,900067000117203,m
70550,2018-08-16,cmr,adult,healthy,900067000117236,f
70550,2018-08-16,cmr,adult,healthy,900067000117243,f
70550,2018-08-16,cmr,adult,healthy,900067000117249,f
70550,2018-08-16,cmr,adult,healthy,900067000117259,m
70413,2020-08-23,cmr,adult,healthy,900067000117462,f
70550,2018-08-16,cmr,adult,healthy,900067000117271,m
70550,2018-08-16,cmr,adult,healthy,900067000117277,m
70550,2018-08-16,cmr,adult,healthy,900067000117282,m
70550,2018-08-16,cmr,adult,healthy,900067000117288,f
70550,2018-08-16,cmr,adult,healthy,900067000117293,m
70550,2018-08-16,cmr,adult,healthy,900067000117295,m
70550,2018-08-16,cmr,adult,healthy,900067000117331,m
70550,2018-08-16,cmr,adult,healthy,900067000117344,f
70550,2018-08-16,cmr,adult,healthy,900067000117351,f
70550,2018-08-16,cmr,adult,healthy,900067000117356,f
70550,2018-08-16,cmr,adult,healthy,900067000117378,f
70550,2018-08-16,cmr,adult,healthy,900067000117270,m
70449,2020-06-26,cmr,adult,healthy,900067000117197,m
70550,2020-07-02,cmr,adult,healthy,900067000117351,f
70550,2020-07-02,cmr,adult,healthy,900067000078173,f
70550,2020-07-02,cmr,adult,healthy,900067000117595,f
70550,2020-07-02,cmr,adult,healthy,900043000108158,m
70550,2020-07-02,cmr,adult,healthy,900043000144173,m
70550,2020-07-02,cmr,adult,healthy,900067000078284,f
70550,2020-07-02,cmr,adult,healthy,900043000104491,f
70550,2020-07-02,cmr,adult,healthy,982000365440244,f
70550,2020-07-02,cmr,adult,healthy,900067000113886,f
